Children,Age,Outage_sec_perweek,OnlineSecurity,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None
2,89,12.01067,0,142.4713,5115.87044,0,0,0,0
1,50,9.545907757,0,159.947583,1535.462356,0,0,0,0
7,46,12.25489,0,127.4601,1651.037252,0,0,0,0
2,61,6.440184,0,172.4404,5962.861013,0,1,0,0
1,74,15.95494909,0,182.446995,1249.494056,0,0,1,0
0,34,11.61228,0,159.965,638.2966688,1,0,1,0
7,34,7.279855,1,232.6228,5333.340832,0,0,1,0
3,38,10.10174,1,162.5119,5190.911924,0,0,0,1
3,82,9.457995,0,172.4885,1838.415776,0,0,0,0
1,79,8.388368,1,139.9875,5562.421296,0,0,0,0
0,44,10.39268,0,182.4608,5109.918342,0,0,1,0
2,43,10.59582,1,137.4686,5168.726317,0,0,1,0
0,30,10.0764,1,117.5152,1183.953112,0,0,0,1
2,38,11.39353,0,179.9476,1904.865627,0,1,1,0
4,67,12.58439,0,157.4698,1630.702145,0,0,1,0
1,84,11.29945603,0,192.440432,513.237305,0,0,1,0
3,61,12.24262,1,140.0049,6107.912748,1,0,1,0
0,78,12.88716,1,242.6326,4430.367889,0,1,1,0
1,76,11.97204,0,92.45514,2063.325487,0,0,0,0
0,81,12.17307,0,149.9447,1619.686288,0,0,0,0
1,62,8.623899,1,245.1457,5179.277309,1,0,1,0
8,25,4.721154,0,124.9643,965.4661617,0,1,1,0
1,31,9.344839,0,147.5031,699.360769,0,0,0,1
8,79,8.669204519,0,212.641455,2270.749222,0,1,0,0
2,69,7.862148,0,162.447,5946.265703,0,0,0,0
1,23,10.44139,1,217.484,5487.953653,0,0,1,0
2,61,10.51096,0,230.1051,4958.500526,1,0,1,0
1,80,9.527678,0,214.9525,997.2010554,0,0,1,0
7,19,6.086425,1,154.9618,6632.42053,1,0,0,0
0,65,6.221255,1,202.65,5976.368221,0,0,0,0
1,46,3.445762,0,172.4567,1006.71226,1,0,0,0
1,63,10.35743,1,172.4624,1116.289401,0,0,1,0
0,87,14.5077828,1,127.511223,408.200312,0,0,0,1
3,28,5.996711,1,277.6375,6520.882525,0,1,1,0
1,35,9.006029,0,159.9512,3376.351709,0,0,1,0
2,33,10.21912,1,177.4945,6123.254522,0,0,0,0
1,21,13.33913,0,102.4746,3971.685185,1,0,0,1
1,43,12.48083,0,172.4733,1193.771492,0,1,0,1
3,45,9.330945,1,149.9778,5645.047981,0,0,1,0
1,29,15.33838,1,174.9618,4224.698626,0,0,1,0
0,52,10.20567,0,79.97886,4345.907298,0,0,0,1
2,33,10.79675,0,162.5005,3042.656083,0,0,0,1
1,44,5.92932879,1,144.988941,1407.682723,1,0,0,0
8,73,11.11805,1,162.5299,1473.227973,0,1,0,1
1,73,7.98482,0,137.4872,463.388528,0,0,1,0
3,62,12.64941,1,210.1563,5854.565694,0,0,0,1
4,40,9.873985217,1,190.159922,1887.197833,0,1,0,1
0,69,8.568928,1,207.4673,568.2599017,0,0,1,0
1,32,10.17344,1,132.5127,1498.47689,1,0,0,1
0,66,9.550764,0,252.6378,1009.804308,0,0,1,0
3,38,6.654657,0,232.6415,1021.747631,0,0,1,0
0,45,11.98166,0,214.9525,4362.636888,0,0,1,0
1,25,5.058771,0,127.4421,1612.488802,0,0,0,0
2,57,11.06462,1,142.5007,1435.659724,0,0,0,0
4,61,6.116148,0,144.9607,4571.146514,0,0,1,0
0,52,10.11667,1,162.4526,4948.48511,1,0,1,0
2,38,9.954496,0,147.4564,6324.792407,0,0,0,0
3,41,10.08809,0,192.4705,3938.094495,0,0,1,0
1,62,12.70538,1,114.9728,1321.498572,0,0,1,0
0,29,10.62793,1,212.6557,1501.582551,1,0,0,1
2,80,10.49877,0,230.1344,6078.515237,0,1,0,1
0,66,9.285369,0,139.9512,5534.496573,0,1,0,0
3,80,10.37611,0,182.4433,5725.421883,1,0,0,0
3,37,12.33669,0,232.6378,4180.404092,0,0,0,0
5,54,11.03721,1,129.9763,5194.999763,0,1,0,1
4,76,11.53135,1,174.9618,5971.644344,0,1,1,0
1,41,9.515036,0,192.4404,2037.426425,0,1,1,0
2,89,10.58549,0,182.4608,5026.193308,0,0,1,0
4,32,9.249754,0,159.9349,721.66293,0,0,1,0
4,29,13.65079,0,207.6094,6431.886281,0,1,1,0
1,40,14.61938,0,159.9942,1734.504367,0,0,0,1
1,48,9.410183,0,169.9447,5040.96101,0,0,1,0
0,74,5.312181,1,132.4798,5674.251752,0,1,0,0
4,79,4.93801,0,162.4676,6602.646284,0,0,0,0
3,68,10.9825,1,142.5156,5983.810886,0,0,0,1
3,63,7.192287,1,200.1465,5771.07207,0,1,0,1
3,77,10.49734,0,230.1344,5511.495437,1,0,0,1
2,31,8.627751,1,152.4798,5677.324438,1,0,1,0
0,72,8.214286,1,174.9755,4856.265598,0,0,1,0
5,45,12.1069,1,152.4624,1238.459696,0,1,0,0
3,45,4.167453,1,257.6549,1134.240308,1,0,1,0
2,58,11.66849,0,112.4551,4792.875751,0,1,1,0
5,46,7.69635,0,159.9512,437.7915053,0,0,1,0
3,61,14.47735,1,187.4847,4245.941407,0,0,1,0
1,67,10.67355,1,107.4806,1555.471333,1,0,0,1
0,88,5.172359,0,137.4872,5140.822313,1,0,1,0
1,80,13.80285,0,245.147,1187.8922,0,1,0,0
1,25,13.72727,0,157.4836,4361.243355,0,0,1,0
4,38,11.36718,1,149.989,4391.256935,0,0,0,1
2,70,6.410275409,0,124.993537,396.4162432,0,0,0,1
1,86,8.301200914,0,172.503404,1136.55652,0,1,0,1
2,79,10.62573,1,152.4798,5412.512376,0,1,1,0
0,70,11.98767,1,202.65,1980.207923,0,1,0,0
3,61,10.49813,1,182.497,6051.573796,0,0,1,0
0,76,9.834012571,0,184.979684,2233.567181,0,1,0,0
0,60,10.93898196,1,152.502178,1097.703155,1,0,0,1
0,29,11.30937212,0,172.456745,901.8793581,1,0,0,0
0,80,10.15999,0,232.6378,6215.478436,1,0,0,0
1,29,8.729941,1,95.01949,5476.236191,0,1,0,1
4,46,8.373351,0,204.9797,6101.208542,0,1,1,0
0,39,7.532241,0,255.1665,6305.471651,0,0,0,1
3,48,7.814343,0,210.138,5494.3717,0,1,0,1
1,83,4.480118,0,117.4392,5126.88947,0,1,0,0
1,86,11.26656,1,115.0021,4203.629126,0,0,0,1
2,34,8.580033,0,124.9781,4946.826952,0,0,1,0
6,85,9.698319,1,165.0182,5902.542522,1,0,0,1
0,22,5.84912,0,184.9963,1262.417547,0,0,0,1
2,64,5.6162,1,184.9853,570.4516207,0,1,1,0
1,73,7.602570192,0,149.948316,847.110799,0,0,1,0
0,19,9.965984,0,124.9643,5837.932606,0,0,1,0
1,21,9.92622,1,95.01949,1488.056133,1,0,0,1
4,38,14.47447,1,129.9763,1214.354546,0,0,0,1
1,70,10.05388383,0,79.978861,418.6206885,1,0,0,1
0,49,9.678927,0,149.9447,2026.924358,0,0,0,0
1,74,10.41218,0,129.9621,5524.916473,1,0,0,0
1,83,10.2213,0,162.4713,465.629346,1,0,1,0
0,33,12.83245,0,169.9378,4149.794964,0,0,1,0
5,72,9.987515,1,152.4798,4941.822921,0,0,1,0
3,57,13.63409,0,182.4608,4745.40142,0,0,1,0
2,27,9.069088,0,152.4579,1734.8206,0,0,0,0
1,33,13.08571695,0,127.458638,1025.701125,0,1,0,1
5,74,11.13156721,1,174.958118,2680.762173,0,0,0,0
1,35,12.22761,0,242.6106,2715.021658,0,1,0,0
0,86,12.25736,0,162.4608,5816.619375,0,0,0,0
3,78,10.98554,0,182.49,1146.502548,0,0,0,1
0,19,11.94333,0,172.4404,1015.142572,0,0,0,0
1,72,12.18916,1,217.484,6066.50191,0,1,1,0
0,22,13.29218,1,119.9568,6581.526436,0,0,0,0
1,47,11.85962,0,147.4601,4883.516353,1,0,1,0
1,63,8.200607,1,149.9598,1081.123619,0,1,1,0
6,49,11.11393,0,129.9621,1776.755229,1,0,0,0
4,58,11.61319,0,240.1149,5527.671776,1,0,1,0
3,22,10.97395,0,230.1344,1512.206567,0,0,0,1
1,61,5.763324,0,162.4538,6497.863463,0,1,0,0
1,55,8.884712,0,192.4885,1262.191241,0,1,1,0
3,61,10.43043,0,144.9607,866.9483546,0,1,1,0
1,35,10.7459413,0,137.468388,1561.128541,1,0,0,1
0,30,6.51399,1,162.4818,2000.801151,0,0,0,1
1,21,5.737969,1,149.9915,631.6069096,1,0,1,0
0,33,13.66391306,1,190.159922,1070.978131,0,1,0,1
9,89,8.582666,0,210.1051,6493.208909,1,0,0,0
4,25,11.61411,0,169.9671,1580.727843,0,0,0,1
3,80,10.45028,1,164.9647,2031.533699,0,0,0,0
3,88,8.60264,0,92.45514,5118.485777,0,0,0,0
2,82,11.45584,0,192.4705,1445.998649,0,1,1,0
0,56,6.486151578,1,142.452604,2044.73861,0,0,0,0
1,28,9.417040882,0,159.965008,570.1301629,0,0,1,0
1,40,11.34395,1,235.1591,6528.295974,0,0,1,0
3,54,12.00248,1,107.4958,1149.045043,1,0,0,0
0,74,12.09357,1,152.4555,6426.704792,0,0,0,0
2,56,6.68082638,0,149.962093,1180.588788,0,0,1,0
2,87,5.099569,1,139.9792,767.624909,0,0,0,1
7,42,9.525291,1,94.97283,6558.341155,1,0,0,0
2,86,7.86445,0,242.6106,4313.243257,0,0,0,0
2,43,5.271292905,1,245.128318,2081.752385,0,0,0,0
4,40,12.87336,1,194.9882,3850.583581,0,1,1,0
7,55,12.27023,0,179.9794,6273.577349,0,1,1,0
0,80,14.72704,1,152.4555,5682.484574,0,0,0,0
0,60,11.65773,0,152.4742,6282.538237,1,0,0,0
4,41,11.03469,0,139.983,5562.051941,0,0,0,0
2,54,6.775584,1,127.4783,5874.668217,0,0,0,0
4,31,9.090057,0,172.4742,5801.206123,0,0,1,0
0,43,10.79421,1,94.97283,5509.83864,0,1,0,0
6,85,9.782177,0,220.1149,6395.153415,1,0,0,0
4,49,15.76975133,0,227.475448,1599.474597,0,0,1,0
2,43,7.868489,0,137.4616,1129.873915,0,0,0,1
1,47,9.39927,1,114.9728,4620.499985,0,1,1,0
0,30,8.298192,0,147.4893,4911.224326,0,1,0,1
3,85,7.620545,0,275.1336,4315.04425,0,1,1,0
1,30,12.59274,0,112.4551,5610.20542,0,0,1,0
0,64,8.234464,0,182.4608,5691.001621,0,0,1,0
1,88,10.77849,0,114.9509,4974.163846,0,1,0,0
4,26,4.989775216,1,149.974105,2245.475959,0,1,0,0
2,53,9.984016,0,124.9607,909.4363783,0,0,0,0
0,40,8.752186,0,149.9776,4780.976448,0,0,0,1
5,68,9.155612168,1,162.497044,1501.32182,0,0,0,0
3,80,14.60495207,0,242.610632,1683.078344,0,1,0,0
5,41,5.347292,0,242.6573,3888.542928,0,0,0,1
4,44,4.575379,1,174.9581,1821.752133,0,1,0,0
1,74,13.39296,0,182.4676,5361.413006,0,0,1,0
1,85,12.44739,0,220.1323,1525.934554,0,0,1,0
1,28,10.79999,0,214.9525,1139.028165,0,0,1,0
1,32,8.406366357,0,129.994975,463.6509838,1,0,0,1
0,19,11.48341,0,192.4567,553.9352596,0,0,1,0
4,51,11.75222,0,179.9476,6093.076557,0,1,1,0
7,81,4.804521,0,147.4713,563.7131359,1,0,0,1
1,33,9.948212,0,192.4404,4558.993397,0,1,1,0
3,41,12.92389,1,209.9931,6286.671937,1,0,0,0
0,80,11.79419,0,182.447,4569.936966,0,0,1,0
1,55,10.6861,0,137.4392,5590.582279,1,0,1,0
9,72,9.528256,0,182.447,573.1171783,0,1,1,0
1,83,15.9178,1,197.4702,5869.727078,0,0,0,0
0,39,12.08833226,1,127.481989,468.2897271,0,0,1,0
0,41,9.540070446,1,162.465269,1154.892024,0,1,0,0
3,64,12.67534,0,117.4392,6272.523927,0,0,0,0
0,18,10.08605721,1,245.145743,2188.672399,0,1,1,0
1,46,2.936454,0,179.9476,5667.494149,0,0,1,0
2,18,12.67905,1,162.4653,6599.040223,1,0,0,0
2,29,7.924814,1,107.4806,5779.189603,0,1,0,1
4,62,13.65911,1,174.9755,5909.336061,0,1,1,0
3,77,7.418985,1,150.0208,5674.734009,0,1,0,1
1,76,8.989551,0,139.9512,1745.07852,0,1,0,0
2,58,12.69755,0,222.6281,6507.269955,0,0,0,0
1,44,10.16254,0,127.4601,1638.620437,0,1,0,0
0,43,8.162638,0,117.4858,5004.513585,1,0,0,1
1,26,8.180859,0,129.9621,2116.26369,0,0,0,0
4,24,10.41978703,0,92.455141,1750.284767,0,1,0,0
6,60,6.060003,0,172.4441,5524.694912,0,0,1,0
1,66,9.282026,0,144.9607,753.7251984,0,1,1,0
1,23,12.41174,1,164.9785,1395.575443,0,1,0,0
1,31,5.087255805,1,245.131966,1726.803854,1,0,1,0
4,76,17.2406,0,222.6143,6410.875978,1,0,0,0
0,78,8.413018,1,119.9568,4822.96735,0,0,0,0
3,54,8.917382,0,252.6378,1282.858382,1,0,1,0
3,55,9.07607,0,214.9663,5588.162385,0,1,1,0
8,18,7.592089883,1,129.959755,1539.452153,0,1,0,0
4,51,13.2899,0,117.472,5765.178653,1,0,0,1
0,65,9.924069,0,220.1149,6246.864694,0,0,0,0
4,76,7.005782,0,179.9794,4937.315639,0,0,1,0
3,72,13.90534,0,159.9349,5449.543139,1,0,1,0
1,77,11.84221,0,147.4564,5121.506186,0,0,0,0
3,36,4.440377,0,172.4579,4517.31047,1,0,1,0
8,80,9.071804,1,129.9778,4126.350754,0,0,0,0
1,84,3.866889,1,107.4958,688.0396207,0,0,0,0
4,29,8.06448,0,172.4404,5669.10693,1,0,0,0
4,74,12.06297,0,114.9509,6204.366661,0,0,0,0
3,85,8.28654,0,179.9794,3710.298126,1,0,1,0
2,78,6.042225,0,207.6386,751.4491239,0,0,0,1
4,42,7.343718,1,235.1417,2394.464952,0,0,0,0
1,79,11.7079,0,124.9607,4427.447401,0,0,0,0
3,21,4.85258,0,179.9476,6074.8746,1,0,1,0
3,53,12.13656325,0,252.637807,1407.12838,0,0,1,0
1,22,11.36276,0,124.9935,4043.335333,0,0,0,1
0,29,5.620259,1,164.9647,1221.36675,0,0,0,0
2,34,11.64836306,0,124.960655,1269.836202,0,1,0,0
4,73,7.497455,0,125.0073,5705.264431,0,1,0,1
1,57,10.53385,0,202.4433,1150.220789,0,0,1,0
2,76,10.5802,0,117.4392,1069.152457,0,1,0,0
3,51,10.92665,1,114.9728,449.1682295,1,0,1,0
2,24,8.619676,1,94.97283,5156.063895,0,0,0,0
2,54,5.077546,1,235.1555,5249.968921,0,0,0,0
7,82,6.593316,0,179.9476,4887.271461,0,1,1,0
3,31,5.229478,1,149.989,1756.414097,0,0,0,1
3,53,5.414854,0,139.9512,5447.605945,0,1,0,0
1,68,12.17182137,1,107.481989,700.6270933,0,0,0,0
3,32,5.638287,0,197.4725,1708.507227,0,0,0,0
1,54,8.673822,1,117.4686,1290.286524,1,0,0,0
5,26,9.925225,0,92.48802,1028.310241,1,0,0,1
6,26,8.983244,0,275.1198,6012.531259,1,0,1,0
2,25,9.889813,0,182.4433,4896.176201,0,1,0,0
4,54,8.329338,0,134.9509,765.5762196,0,0,1,0
3,26,9.531669,0,230.1051,2095.701636,0,0,1,0
1,61,13.21238,0,139.965,6619.456202,0,0,0,0
4,83,17.82109,1,174.991,1231.728594,0,0,0,1
1,57,9.7339,0,159.9642,5623.598666,0,1,0,1
0,81,11.42331,1,184.9939,5393.762111,0,0,0,1
0,23,15.03023,0,252.6378,6555.679518,1,0,1,0
1,48,14.91353964,1,119.95684,2164.579412,0,1,0,0
1,74,9.237631,0,144.9607,5273.090225,0,0,1,0
10,78,6.721308,1,129.9598,6360.531849,0,0,0,0
1,34,12.09225,0,242.6143,1306.124464,0,0,1,0
0,31,5.917707,0,200.1323,6330.802447,0,0,0,0
0,42,10.44765,0,214.9525,4235.297978,0,0,1,0
2,27,6.170637,0,240.1149,3805.559709,0,0,1,0
8,34,10.3909,0,139.965,6783.004249,0,0,0,0
3,48,11.01996949,0,192.456745,1312.008382,0,1,1,0
0,87,7.905333122,1,174.975543,737.8564608,0,1,1,0
0,80,9.656326,0,144.9607,4088.428701,0,1,1,0
1,31,10.79225,0,255.1336,6764.539694,0,1,0,0
1,65,13.13879,1,194.9581,5820.96516,0,0,1,0
7,39,10.52017,0,124.9643,666.238562,0,0,1,0
7,20,9.980253,0,139.9512,5304.643513,1,0,0,0
0,55,11.39269,1,139.9568,756.3419475,0,0,1,0
0,32,8.49151,0,235.1372,5655.227579,1,0,0,0
2,67,7.264292,0,169.9928,4932.256357,0,0,1,0
3,40,6.627342,0,134.9509,5046.281771,0,1,1,0
0,75,10.84557,1,152.466,5839.250864,1,0,1,0
5,62,10.58295,1,154.9755,2007.430866,0,1,0,0
1,27,11.55209722,0,182.467607,2230.633867,0,1,1,0
1,55,13.97354,1,237.6549,6988.587622,0,0,0,0
3,43,10.23565,1,194.9581,1505.877788,0,0,1,0
9,57,13.57622,0,117.4858,5184.100141,0,1,0,1
0,75,14.12222,0,192.4705,5244.846457,0,1,1,0
2,83,6.762606,0,159.9512,5805.877345,0,0,1,0
1,70,13.37036883,0,137.468388,1061.587971,0,1,0,1
4,75,10.39432745,1,222.632554,1479.639912,0,1,0,0
1,81,7.75167,0,169.9447,1044.205309,0,0,1,0
0,50,10.42441,0,127.4887,921.8193418,0,0,0,1
1,85,8.827268,0,152.4579,5342.130474,0,1,0,0
2,75,7.453585,0,152.4441,5615.851877,0,1,0,0
0,85,7.394984,0,197.4725,1602.19464,0,0,0,0
3,18,14.60563,1,174.9755,1377.344633,0,0,1,0
1,18,11.64702,0,172.4705,1102.197408,1,0,0,0
2,72,13.22904885,0,275.133571,1381.481321,1,0,1,0
1,89,4.978546291,0,197.472533,1404.435534,1,0,0,0
0,34,10.34140063,0,217.472533,1045.580948,0,1,1,0
0,42,7.53133,0,112.4551,321.8958659,1,0,1,0
1,87,14.08561195,1,194.988208,1204.745285,0,0,1,0
0,68,7.138406,0,197.4725,4755.552483,1,0,0,0
2,35,12.47347,0,255.1372,6174.944351,0,0,1,0
1,46,11.07391,1,142.4526,1918.333346,1,0,0,0
5,65,5.256307,0,139.9512,5467.641304,0,1,0,0
2,72,9.883011,1,184.9785,780.9545758,0,0,1,0
1,79,8.820682,1,210.1563,4467.334158,0,0,0,1
2,76,6.556398,0,139.9512,4888.502724,1,0,0,0
2,79,13.49337,0,235.1372,1588.073926,0,0,0,0
3,54,16.68178185,0,232.637807,2401.406545,0,0,0,0
1,63,10.98742,1,277.6513,4563.265438,0,0,1,0
2,58,8.198304,1,162.4818,4983.596064,1,0,0,1
1,58,10.46793,1,197.4702,1218.662597,0,1,0,0
1,61,10.60701919,1,235.141716,1215.412022,1,0,0,0
6,75,9.709427,1,139.9792,6379.174333,0,0,0,1
1,72,8.951771,1,129.9598,4565.513222,0,1,0,0
2,89,5.656324,0,204.9496,5408.328182,0,1,1,0
7,78,8.993714,0,252.6378,2864.553994,0,0,1,0
2,55,8.962113,1,147.4783,837.0503656,0,0,1,0
0,59,11.96125,1,152.4624,1060.105051,0,0,0,0
2,63,13.5599,0,159.9349,1389.232023,0,0,1,0
4,82,10.39942085,0,242.61428,2551.579661,0,0,1,0
3,48,13.42292,0,222.6143,1316.126296,0,1,0,0
4,82,9.725327,0,147.4601,855.2059629,0,0,1,0
0,77,12.68653,0,217.4725,5819.356258,0,1,1,0
0,63,12.47176454,0,139.981577,1072.213221,1,0,0,1
4,20,11.30121,0,255.1198,6511.608523,0,0,0,0
0,22,12.18608,0,287.6427,1288.594508,0,0,1,0
4,21,10.00892011,1,202.649979,3098.243332,0,0,0,0
1,81,9.014014,0,212.6415,1119.209524,1,0,0,0
2,47,14.81572883,1,154.975543,1396.977223,0,0,0,0
0,20,6.178384722,1,190.173699,2053.027319,1,0,0,1
2,19,10.27807,0,200.1652,914.9491958,0,0,0,1
0,67,6.05702,0,204.9634,5749.199161,0,1,1,0
2,87,6.988268456,1,162.500692,984.2036034,1,0,1,0
2,25,7.40371,1,210.1563,6135.261321,0,0,0,1
0,22,3.267635,0,275.1336,960.0935745,0,0,1,0
0,48,7.903964267,1,152.462354,1808.730555,0,0,0,0
4,78,6.855149,1,217.484,5689.315894,0,1,1,0
0,66,8.527507,0,197.6288,966.3793761,0,0,0,1
2,72,4.150543,1,172.4555,5715.030445,0,0,1,0
3,59,8.921223,0,172.4871,6369.806909,1,0,0,1
2,24,8.818908,1,114.9728,4462.614161,0,1,1,0
2,77,10.35866414,0,152.44408,3088.823891,1,0,0,0
0,69,6.336266086,0,179.947583,953.8934493,0,0,1,0
1,74,11.69889,1,164.9785,2396.551383,1,0,0,0
0,64,6.086629667,1,222.636202,1422.632058,0,0,1,0
3,57,7.184148,0,157.4836,5045.935401,0,0,1,0
1,54,10.85863,0,194.9699,1893.522906,1,0,1,0
2,28,11.25449,1,197.484,6865.467972,0,0,0,0
0,61,11.70304454,1,129.977753,1197.080651,0,0,0,0
0,55,15.36673,0,232.6378,5649.459364,0,0,0,0
0,36,12.38875,1,140.0049,874.8586177,0,1,1,0
4,78,7.875203,0,194.9699,1003.915085,0,0,1,0
4,76,14.23673,0,232.6378,2050.942844,0,0,0,0
3,23,11.66757,0,172.4705,4977.596828,0,0,0,0
5,41,6.033340156,0,147.456419,2287.741972,0,0,0,0
2,82,13.49982,0,230.1051,972.1523011,0,0,1,0
0,49,11.98358,1,265.1283,4224.921196,0,0,1,0
2,59,2.970156,1,149.9598,4489.267692,1,0,1,0
0,60,9.5481,0,172.5034,438.8951303,0,0,0,1
1,63,10.51892,1,142.5007,5609.120133,1,0,0,0
0,25,7.482298411,1,172.484753,866.8410599,0,0,0,1
0,22,8.088906499,0,149.991327,655.3814577,0,0,0,1
2,24,12.72561,0,169.9447,5430.887513,0,0,1,0
2,78,9.442846,0,245.147,5546.415428,0,0,0,0
1,26,12.51012,1,162.4653,1927.327764,0,0,0,0
0,38,13.85111325,0,149.948316,732.3533606,0,0,1,0
0,65,8.381372,0,159.983,5307.208545,0,0,1,0
4,87,8.164724,0,104.9643,726.148196,0,0,0,0
1,78,8.563528,0,117.4392,5407.054485,0,0,0,0
2,25,11.62388139,1,129.977753,1226.343895,0,1,0,0
3,75,10.50347629,0,157.469817,306.0664281,0,0,1,0
2,55,9.467888,0,152.4742,2196.280451,0,0,0,0
2,66,11.86458,0,159.965,5809.89619,0,0,1,0
0,79,12.55721923,1,190.173699,1606.847228,1,0,0,1
0,67,17.74581,1,154.9618,6518.531089,0,0,0,0
0,26,14.59806,0,202.4433,1080.752449,0,0,1,0
7,18,8.965014,0,149.9378,1669.828557,0,0,0,0
4,83,9.96958238,1,152.488401,1312.700259,0,0,0,1
3,18,8.82164481,0,92.455141,1737.354579,0,1,0,0
1,75,7.256689,0,175.1331,6108.111467,0,0,0,1
2,65,10.617244,0,137.483594,1598.603464,0,0,0,0
2,29,12.27991447,1,137.468591,692.5685037,0,1,1,0
6,27,7.804234,1,175.0062,6559.360681,0,0,0,0
1,29,11.59418,0,149.9928,1002.424825,1,0,0,0
1,60,8.495274,0,124.9781,340.8145206,0,0,1,0
0,73,9.594627,0,240.1149,5487.492711,0,0,1,0
4,40,12.37242269,0,184.963371,2155.00052,0,0,0,0
0,29,11.78548,0,129.9483,6590.287954,0,0,0,0
4,39,8.142745,0,139.983,6071.410686,0,0,0,0
0,73,10.63665,0,242.6435,6340.235212,0,1,0,1
1,81,11.00921312,1,152.510442,1178.057753,0,1,0,0
0,80,7.173192,0,102.4746,5801.078035,0,1,0,1
1,69,7.627938,1,149.9598,4458.339586,0,1,1,0
0,44,4.380817,0,162.4608,2233.112834,0,1,0,0
2,32,8.47466,0,114.9658,3964.304244,0,0,0,1
2,51,14.55919,0,214.9663,5753.65882,0,0,1,0
1,30,7.104001873,0,127.458638,505.6979276,0,0,0,1
1,29,8.58683,0,182.4608,6327.647329,0,0,1,0
3,57,11.90156254,0,192.440432,1069.400199,0,0,1,0
2,78,8.761838,0,159.9512,5614.790593,1,0,1,0
2,49,6.304058,0,129.9621,4616.261041,0,1,0,0
6,39,12.72846,0,220.1323,1498.783318,1,0,1,0
7,32,11.75848,1,152.4555,5934.44869,1,0,0,0
0,52,8.718368,1,117.5152,6173.441338,0,1,0,1
3,76,5.610881,1,212.6228,1872.755243,0,0,0,0
0,64,10.03005,0,262.6106,1221.605576,0,1,1,0
2,83,9.332735,0,147.4421,1225.839629,1,0,1,0
0,71,9.779993,0,210.1518,4291.029972,0,0,0,1
2,63,9.333686,1,95.01949,4605.854101,1,0,0,1
1,35,9.240966,1,149.9598,5098.53904,0,0,1,0
2,81,6.83233,0,197.6288,5495.323342,0,0,0,1
1,71,11.31757,1,242.6326,6291.039364,0,0,1,0
3,49,8.598544,0,179.9476,1996.584616,0,0,1,0
1,79,10.22188,0,114.9509,5740.41201,0,0,0,0
0,26,12.56385,1,184.961,5566.092166,1,0,0,0
1,66,13.83085,0,174.9699,6525.625338,0,0,0,0
0,59,3.43357667,0,134.950905,323.972804,0,0,1,0
0,59,10.65683,1,232.652,6054.367041,0,0,0,1
3,19,9.535058,1,194.9744,5985.296176,0,0,1,0
4,81,0.9403304,0,104.9781,4654.692645,0,0,0,0
4,37,8.885448784,0,117.472036,596.8051649,0,0,0,1
0,74,14.012,1,219.9902,5661.364423,0,1,1,0
3,77,9.499777,0,214.9663,4165.246664,0,0,1,0
1,82,10.67873215,0,172.487091,1480.891431,0,0,0,1
0,64,6.238726,0,169.9447,4727.689294,0,0,1,0
5,37,8.136004,1,114.9728,6210.519966,1,0,1,0
4,32,6.970213,0,200.1323,5899.937578,0,0,0,0
0,63,7.87678,0,179.9794,4622.488998,1,0,1,0
2,22,15.35408,1,237.6549,5608.519136,0,0,0,0
5,37,12.94718,0,167.4564,786.0804243,1,0,1,0
1,82,4.586902043,1,232.622804,1143.826239,0,0,1,0
7,25,8.937648,1,117.4686,5490.224221,0,0,0,0
2,88,9.21677,0,210.138,2087.462333,0,0,0,1
0,34,10.26872,0,159.9512,1289.426725,0,0,1,0
4,60,6.545932,0,147.4601,5638.313929,0,0,1,0
0,76,7.134899,1,245.132,6013.898703,0,0,1,0
2,53,15.51193,1,184.9853,971.649096,0,0,1,0
0,69,8.454573,0,162.4713,5306.886205,0,0,1,0
4,51,11.02262,0,255.1336,2692.714225,1,0,0,0
4,73,8.892449,0,192.4705,1118.312856,1,0,1,0
3,27,11.60381433,0,187.656013,2171.802329,0,0,0,1
5,66,11.58410296,0,137.439154,710.7541633,0,0,1,0
1,80,7.917411,0,124.9781,5021.919456,0,0,1,0
4,42,8.927502,0,222.6281,1746.862212,0,0,0,0
1,59,7.824535,0,159.9349,3858.410287,0,0,1,0
0,41,6.304689,1,162.4827,1381.77131,0,1,1,0
0,41,6.048302665,1,147.478341,261.1185652,0,0,1,0
2,88,13.7038,0,149.9928,1291.655399,0,1,0,0
9,52,9.586917162,0,139.99789,1375.909262,0,1,0,1
4,22,10.46818,1,149.9778,917.1665939,1,0,1,0
3,34,14.4845473,1,117.468591,1071.920592,0,1,0,0
2,67,8.34145,1,245.1457,1692.14874,1,0,1,0
1,47,13.44364,0,184.9797,5901.89928,1,0,0,0
2,43,5.287479,0,197.6288,5510.361577,0,1,0,1
0,64,8.669616,0,242.6281,6237.268861,0,0,1,0
1,59,4.711767,0,172.4567,1078.288288,0,0,0,0
0,62,12.96774,1,182.497,2227.799509,0,0,1,0
3,19,9.753145376,0,220.114868,1740.72604,0,0,0,0
0,21,10.31007,0,230.1051,814.3727251,0,0,1,0
0,76,8.583463,0,204.9634,700.7755614,0,0,1,0
2,69,9.587984,1,255.1417,1318.027865,1,0,1,0
1,21,7.383215,1,222.6326,1385.269228,0,0,0,0
1,59,10.68081,1,172.5104,5898.900513,0,1,1,0
